Estero,Comunidad,Fecha ,Numero de entrevista,Especie,Presencia
La Salina ,EC-P,05/06/2008,04,Buho,0
La Salina ,EC-P,05/06/2008,04,Cabrilla,0
La Salina ,EC-P,05/06/2008,04,Callo de hacha,0
La Salina ,EC-P,05/06/2008,04,Camaron azul,1
La Salina ,EC-P,05/06/2008,04,Camaron cafe,0
La Salina ,EC-P,05/06/2008,04,Camaron fantasma,0
La Salina ,EC-P,05/06/2008,04,Cangrejo violinista,1
La Salina ,EC-P,05/06/2008,04,Caracol,0
La Salina ,EC-P,05/06/2008,04,Caracol burro,1
La Salina ,EC-P,05/06/2008,04,Caracol chino,1
La Salina ,EC-P,05/06/2008,04,Cochi,1
La Salina ,EC-P,05/06/2008,04,Conejo cola blanca,1
La Salina ,EC-P,05/06/2008,04,Correcaminos,0
La Salina ,EC-P,05/06/2008,04,Coyote,1
La Salina ,EC-P,05/06/2008,04,Curbina plateada,1
La Salina ,EC-P,05/06/2008,04,Delfin,0
La Salina ,EC-P,05/06/2008,04,Escuela de peces,0
La Salina ,EC-P,05/06/2008,04,Gallito marino,0
La Salina ,EC-P,05/06/2008,04,Garza azul,1
La Salina ,EC-P,05/06/2008,04,Gaviota,0
La Salina ,EC-P,05/06/2008,04,Gobidos,0
La Salina ,EC-P,05/06/2008,04,Guitarra,1
La Salina ,EC-P,05/06/2008,04,Jaiba,1
La Salina ,EC-P,05/06/2008,04,Lenguado,1
La Salina ,EC-P,05/06/2008,04,Lisa,1
La Salina ,EC-P,05/06/2008,04,Manta arenera,1
La Salina ,EC-P,05/06/2008,04,Manta mariposa,1
La Salina ,EC-P,05/06/2008,04,Mojarra,0
La Salina ,EC-P,05/06/2008,04,Ostion,0
La Salina ,EC-P,05/06/2008,04,Ostrero,1
La Salina ,EC-P,05/06/2008,04,Pajarito piquilargo,1
La Salina ,EC-P,05/06/2008,04,Pato,0
La Salina ,EC-P,05/06/2008,04,Pelicano,0
La Salina ,EC-P,05/06/2008,04,Pampano,0
La Salina ,EC-P,05/06/2008,04,Pulpo,0
La Salina ,EC-P,05/06/2008,04,Sierra,0
La Salina ,EC-P,05/06/2008,04,Tiburon,1
La Salina ,EC-P,05/06/2008,04,Tortuga,0
La Salina ,EC-P,05/06/2008,04,Vibora de cascabel,0
La Salina ,EC-P,05/06/2008,04,Deditos-Batis,0
La Salina ,EC-P,05/06/2008,04,Sarcocornia pacifica,0
La Salina ,EC-P,05/06/2008,04,Batis maritima,0
La Salina ,EC-P,05/06/2008,04,Bichi,0
La Salina ,EC-P,05/06/2008,05,Aguila,0
La Salina ,EC-P,05/06/2008,05,Almeja chione,0
La Salina ,EC-P,05/06/2008,05,Anchoa,0
La Salina ,EC-P,05/06/2008,05,Angel,0
La Salina ,EC-P,05/06/2008,05,Anguila,1
La Salina ,EC-P,05/06/2008,05,Baqueta,0
La Salina ,EC-P,05/06/2008,05,Baya,0
La Salina ,EC-P,05/06/2008,05,Bocadulce,1
La Salina ,EC-P,05/06/2008,05,Botete,0
La Salina ,EC-P,05/06/2008,05,Buho,1
La Salina ,EC-P,05/06/2008,05,Cabrilla,1
La Salina ,EC-P,05/06/2008,05,Callo de hacha,1
La Salina ,EC-P,05/06/2008,05,Camaron azul,0
La Salina ,EC-P,05/06/2008,05,Camaron cafe,1
La Salina ,EC-P,05/06/2008,05,Camaron fantasma,1
La Salina ,EC-P,05/06/2008,05,Cangrejo violinista,1
La Salina ,EC-P,05/06/2008,05,Caracol,1
La Salina ,EC-P,05/06/2008,05,Caracol burro,1
La Salina ,EC-P,05/06/2008,05,Caracol chino,1
La Salina ,EC-P,05/06/2008,05,Cochi,0
La Salina ,EC-P,05/06/2008,05,Conejo cola blanca,0
La Salina ,EC-P,05/06/2008,05,Correcaminos,1
La Salina ,EC-P,05/06/2008,05,Coyote,1
La Salina ,EC-P,05/06/2008,05,Curbina plateada,1
La Salina ,EC-P,05/06/2008,05,Delfin,0
La Salina ,EC-P,05/06/2008,05,Escuela de peces,1
La Salina ,EC-P,05/06/2008,05,Gallito marino,1
La Salina ,EC-P,05/06/2008,05,Garza azul,1
La Salina ,EC-P,05/06/2008,05,Gaviota,1
La Salina ,EC-P,05/06/2008,05,Gobidos,0
La Salina ,EC-P,05/06/2008,05,Guitarra,1
La Salina ,EC-P,05/06/2008,05,Jaiba,0
La Salina ,EC-P,05/06/2008,05,Lenguado,1
La Salina ,EC-P,05/06/2008,05,Lisa,0
La Salina ,EC-P,05/06/2008,05,Manta arenera,1
La Salina ,EC-P,05/06/2008,05,Manta mariposa,1
La Salina ,EC-P,05/06/2008,05,Mojarra,0
La Salina ,EC-P,05/06/2008,05,Ostion,1
La Salina ,EC-P,05/06/2008,05,Ostrero,0
La Salina ,EC-P,05/06/2008,05,Pajarito piquilargo,1
La Salina ,EC-P,05/06/2008,05,Pato,0
La Salina ,EC-P,05/06/2008,05,Pelicano,1
La Salina ,EC-P,05/06/2008,05,Pampano,0
La Salina ,EC-P,05/06/2008,05,Pulpo,1
La Salina ,EC-P,05/06/2008,05,Sierra,1
La Salina ,EC-P,05/06/2008,05,Tiburon,1
La Salina ,EC-P,05/06/2008,05,Tortuga,1
La Salina ,EC-P,05/06/2008,05,Vibora de cascabel,1
La Salina ,EC-P,05/06/2008,05,Deditos-Batis,0
La Salina ,EC-P,05/06/2008,05,Sarcocornia pacifica,0
La Salina ,EC-P,05/06/2008,05,Batis maritima,0
La Salina ,EC-P,05/06/2008,05,Bichi,0
La Salina ,EC-P,05/09/2008,06,Aguila,0
La Salina ,EC-P,05/09/2008,06,Almeja chione,1
La Salina ,EC-P,05/09/2008,06,Anchoa,0
La Salina ,EC-P,05/09/2008,06,Angel,0
La Salina ,EC-P,05/09/2008,06,Anguila,1
La Salina ,EC-P,05/09/2008,06,Baqueta,0
La Salina ,EC-P,05/09/2008,06,Baya,0
La Salina ,EC-P,05/09/2008,06,Bocadulce,1
La Salina ,EC-P,05/09/2008,06,Botete,1
La Salina ,EC-P,05/09/2008,06,Buho,0
La Salina ,EC-P,05/09/2008,06,Cabrilla,1
La Salina ,EC-P,05/09/2008,06,Callo de hacha,1
La Salina ,EC-P,05/09/2008,06,Camaron azul,1
La Salina ,EC-P,05/09/2008,06,Camaron cafe,1
La Salina ,EC-P,05/09/2008,06,Camaron fantasma,0
La Salina ,EC-P,05/09/2008,06,Cangrejo violinista,1
La Salina ,EC-P,05/09/2008,06,Caracol,0
La Salina ,EC-P,05/09/2008,06,Caracol burro,1
La Salina ,EC-P,05/09/2008,06,Caracol chino,1
La Salina ,EC-P,05/09/2008,06,Cochi,0
La Salina ,EC-P,05/09/2008,06,Conejo cola blanca,1
La Salina ,EC-P,05/09/2008,06,Correcaminos,0
La Salina ,EC-P,05/09/2008,06,Coyote,1
La Salina ,EC-P,05/09/2008,06,Curbina plateada,1
La Salina ,EC-P,05/09/2008,06,Delfin,1
La Salina ,EC-P,05/09/2008,06,Escuela de peces,0
La Salina ,EC-P,05/09/2008,06,Gallito marino,1
La Salina ,EC-P,05/09/2008,06,Garza azul,1
La Salina ,EC-P,05/09/2008,06,Gaviota,1
La Salina ,EC-P,05/09/2008,06,Gobidos,0
La Salina ,EC-P,05/09/2008,06,Guitarra,1
La Salina ,EC-P,05/09/2008,06,Jaiba,1
La Salina ,EC-P,05/09/2008,06,Lenguado,1
La Salina ,EC-P,05/09/2008,06,Lisa,1
La Salina ,EC-P,05/09/2008,06,Manta arenera,1
La Salina ,EC-P,05/09/2008,06,Manta mariposa,1
La Salina ,EC-P,05/09/2008,06,Mojarra,0
La Salina ,EC-P,05/09/2008,06,Ostion,1
La Salina ,EC-P,05/09/2008,06,Ostrero,1
La Salina ,EC-P,05/09/2008,06,Pajarito piquilargo,1
La Salina ,EC-P,05/09/2008,06,Pato,0
La Salina ,EC-P,05/09/2008,06,Pelicano,1
La Salina ,EC-P,05/09/2008,06,Pampano,1
La Salina ,EC-P,05/09/2008,06,Pulpo,0
La Salina ,EC-P,05/09/2008,06,Sierra,1
La Salina ,EC-P,05/09/2008,06,Tiburon,1
La Salina ,EC-P,05/09/2008,06,Tortuga,1
La Salina ,EC-P,05/09/2008,06,Vibora de cascabel,1
La Salina ,EC-P,05/09/2008,06,Deditos-Batis,1
La Salina ,EC-P,05/09/2008,06,Sarcocornia pacifica,0
La Salina ,EC-P,05/09/2008,06,Batis maritima,0
La Salina ,EC-P,05/09/2008,06,Bichi,1
Bahia Adair,GC-P,05/12/2008,01,Aguila,0
Bahia Adair,GC-P,05/12/2008,01,Almeja chione,0
Bahia Adair,GC-P,05/12/2008,01,Anchoa,0
Bahia Adair,GC-P,05/12/2008,01,Angel,0
Bahia Adair,GC-P,05/12/2008,01,Anguila,0
Bahia Adair,GC-P,05/12/2008,01,Baqueta,0
Bahia Adair,GC-P,05/12/2008,01,Baya,0
Bahia Adair,GC-P,05/12/2008,01,Bocadulce,0
Bahia Adair,GC-P,05/12/2008,01,Botete,0
Bahia Adair,GC-P,05/12/2008,01,Buho,0
Bahia Adair,GC-P,05/12/2008,01,Cabrilla,0
Bahia Adair,GC-P,05/12/2008,01,Callo de hacha,1
Bahia Adair,GC-P,05/12/2008,01,Camaron azul,0
Bahia Adair,GC-P,05/12/2008,01,Camaron cafe,0
Bahia Adair,GC-P,05/12/2008,01,Camaron fantasma,0
Bahia Adair,GC-P,05/12/2008,01,Cangrejo violinista,0
Bahia Adair,GC-P,05/12/2008,01,Caracol,0
Bahia Adair,GC-P,05/12/2008,01,Caracol burro,1
Bahia Adair,GC-P,05/12/2008,01,Caracol chino,1
Bahia Adair,GC-P,05/12/2008,01,Cochi,0
Bahia Adair,GC-P,05/12/2008,01,Conejo cola blanca,1
Bahia Adair,GC-P,05/12/2008,01,Correcaminos,1
Bahia Adair,GC-P,05/12/2008,01,Coyote,1
Bahia Adair,GC-P,05/12/2008,01,Curbina plateada,1
Bahia Adair,GC-P,05/12/2008,01,Delfin,0
Bahia Adair,GC-P,05/12/2008,01,Escuela de peces,0
Bahia Adair,GC-P,05/12/2008,01,Gallito marino,1
Bahia Adair,GC-P,05/12/2008,01,Garza azul,1
Bahia Adair,GC-P,05/12/2008,01,Gaviota,1
Bahia Adair,GC-P,05/12/2008,01,Gobidos,1
Bahia Adair,GC-P,05/12/2008,01,Guitarra,1
Bahia Adair,GC-P,05/12/2008,01,Jaiba,1
Bahia Adair,GC-P,05/12/2008,01,Lenguado,1
Bahia Adair,GC-P,05/12/2008,01,Lisa,1
Bahia Adair,GC-P,05/12/2008,01,Manta arenera,1
Bahia Adair,GC-P,05/12/2008,01,Manta mariposa,1
Bahia Adair,GC-P,05/12/2008,01,Mojarra,0
Bahia Adair,GC-P,05/12/2008,01,Ostion,0
Bahia Adair,GC-P,05/12/2008,01,Ostrero,0
Bahia Adair,GC-P,05/12/2008,01,Pajarito piquilargo,1
Bahia Adair,GC-P,05/12/2008,01,Pato,1
Bahia Adair,GC-P,05/12/2008,01,Pelicano,1
Bahia Adair,GC-P,05/12/2008,01,Pampano,0
Bahia Adair,GC-P,05/12/2008,01,Pulpo,0
Bahia Adair,GC-P,05/12/2008,01,Sierra,0
Bahia Adair,GC-P,05/12/2008,01,Tiburon,0
Bahia Adair,GC-P,05/12/2008,01,Tortuga,0
Bahia Adair,GC-P,05/12/2008,01,Vibora de cascabel,1
Bahia Adair,GC-P,05/12/2008,01,Deditos-Batis,0
Bahia Adair,GC-P,05/12/2008,01,Sarcocornia pacifica,0
Bahia Adair,GC-P,05/12/2008,01,Batis maritima,0
Bahia Adair,GC-P,05/12/2008,01,Bichi,0
Bahia Adair,GC-P,05/12/2008,02,Aguila,0
Bahia Adair,GC-P,05/12/2008,02,Almeja chione,1
Bahia Adair,GC-P,05/12/2008,02,Anchoa,0
Bahia Adair,GC-P,05/12/2008,02,Angel,0
Bahia Adair,GC-P,05/12/2008,02,Anguila,1
Bahia Adair,GC-P,05/12/2008,02,Baqueta,0
Bahia Adair,GC-P,05/12/2008,02,Baya,0
Bahia Adair,GC-P,05/12/2008,02,Bocadulce,1
Bahia Adair,GC-P,05/12/2008,02,Botete,1
Bahia Adair,GC-P,05/12/2008,02,Buho,0
Bahia Adair,GC-P,05/12/2008,02,Cabrilla,1
Bahia Adair,GC-P,05/12/2008,02,Callo de hacha,0
Bahia Adair,GC-P,05/12/2008,02,Camaron azul,1
Bahia Adair,GC-P,05/12/2008,02,Camaron cafe,1
Bahia Adair,GC-P,05/12/2008,02,Camaron fantasma,0
Bahia Adair,GC-P,05/12/2008,02,Cangrejo violinista,0
Bahia Adair,GC-P,05/12/2008,02,Caracol,0
Bahia Adair,GC-P,05/12/2008,02,Caracol burro,1
Bahia Adair,GC-P,05/12/2008,02,Caracol chino,1
Bahia Adair,GC-P,05/12/2008,02,Cochi,0
Bahia Adair,GC-P,05/12/2008,02,Conejo cola blanca,0
Bahia Adair,GC-P,05/12/2008,02,Correcaminos,0
Bahia Adair,GC-P,05/12/2008,02,Coyote,0
Bahia Adair,GC-P,05/12/2008,02,Curbina plateada,1
Bahia Adair,GC-P,05/12/2008,02,Delfin,1
Bahia Adair,GC-P,05/12/2008,02,Escuela de peces,1
Bahia Adair,GC-P,05/12/2008,02,Gallito marino,1
Bahia Adair,GC-P,05/12/2008,02,Garza azul,1
Bahia Adair,GC-P,05/12/2008,02,Gaviota,1
Bahia Adair,GC-P,05/12/2008,02,Gobidos,0
Bahia Adair,GC-P,05/12/2008,02,Guitarra,1
Bahia Adair,GC-P,05/12/2008,02,Jaiba,1
Bahia Adair,GC-P,05/12/2008,02,Lenguado,0
Bahia Adair,GC-P,05/12/2008,02,Lisa,1
Bahia Adair,GC-P,05/12/2008,02,Manta arenera,1
Bahia Adair,GC-P,05/12/2008,02,Manta mariposa,0
Bahia Adair,GC-P,05/12/2008,02,Mojarra,1
Bahia Adair,GC-P,05/12/2008,02,Ostion,0
Bahia Adair,GC-P,05/12/2008,02,Ostrero,1
Bahia Adair,GC-P,05/12/2008,02,Pajarito piquilargo,0
Bahia Adair,GC-P,05/12/2008,02,Pato,0
Bahia Adair,GC-P,05/12/2008,02,Pelicano,1
Bahia Adair,GC-P,05/12/2008,02,Pampano,1
Bahia Adair,GC-P,05/12/2008,02,Pulpo,1
Bahia Adair,GC-P,05/12/2008,02,Sierra,1
Bahia Adair,GC-P,05/12/2008,02,Tiburon,1
Bahia Adair,GC-P,05/12/2008,02,Tortuga,1
Bahia Adair,GC-P,05/12/2008,02,Vibora de cascabel,0
Bahia Adair,GC-P,05/12/2008,02,Deditos-Batis,0
Bahia Adair,GC-P,05/12/2008,02,Sarcocornia pacifica,0
Bahia Adair,GC-P,05/12/2008,02,Batis maritima,0
Bahia Adair,GC-P,05/12/2008,02,Bichi,1
La Pinta ,PP-P,04/08/2008,01,Aguila,0
La Pinta ,PP-P,04/08/2008,01,Almeja chione,1
La Pinta ,PP-P,04/08/2008,01,Anchoa,0
La Pinta ,PP-P,04/08/2008,01,Angel,0
La Pinta ,PP-P,04/08/2008,01,Anguila,0
La Pinta ,PP-P,04/08/2008,01,Baqueta,0
La Pinta ,PP-P,04/08/2008,01,Baya,0
La Pinta ,PP-P,04/08/2008,01,Bocadulce,0
La Pinta ,PP-P,04/08/2008,01,Botete,1
La Pinta ,PP-P,04/08/2008,01,Buho,1
La Pinta ,PP-P,04/08/2008,01,Cabrilla,0
La Pinta ,PP-P,04/08/2008,01,Callo de hacha,0
La Pinta ,PP-P,04/08/2008,01,Camaron azul,1
La Pinta ,PP-P,04/08/2008,01,Camaron cafe,0
La Pinta ,PP-P,04/08/2008,01,Camaron fantasma,0
La Pinta ,PP-P,04/08/2008,01,Cangrejo violinista,0
La Pinta ,PP-P,04/08/2008,01,Caracol,0
La Pinta ,PP-P,04/08/2008,01,Caracol burro,0
La Pinta ,PP-P,04/08/2008,01,Caracol chino,1
La Pinta ,PP-P,04/08/2008,01,Cochi,0
La Pinta ,PP-P,04/08/2008,01,Conejo cola blanca,0
La Pinta ,PP-P,04/08/2008,01,Correcaminos,0
La Pinta ,PP-P,04/08/2008,01,Coyote,1
La Pinta ,PP-P,04/08/2008,01,Curbina plateada,1
La Pinta ,PP-P,04/08/2008,01,Delfin,0
La Pinta ,PP-P,04/08/2008,01,Escuela de peces,0
La Pinta ,PP-P,04/08/2008,01,Gallito marino,0
La Pinta ,PP-P,04/08/2008,01,Garza azul,0
La Pinta ,PP-P,04/08/2008,01,Gaviota,0
La Pinta ,PP-P,04/08/2008,01,Gobidos,0
La Pinta ,PP-P,04/08/2008,01,Guitarra,0
La Pinta ,PP-P,04/08/2008,01,Jaiba,1
La Pinta ,PP-P,04/08/2008,01,Lenguado,1
La Pinta ,PP-P,04/08/2008,01,Lisa,1
La Pinta ,PP-P,04/08/2008,01,Manta arenera,0
La Pinta ,PP-P,04/08/2008,01,Manta mariposa,0
La Pinta ,PP-P,04/08/2008,01,Mojarra,0
La Pinta ,PP-P,04/08/2008,01,Ostion,0
La Pinta ,PP-P,04/08/2008,01,Ostrero,0
La Pinta ,PP-P,04/08/2008,01,Pajarito piquilargo,0
La Pinta ,PP-P,04/08/2008,01,Pato,0
La Pinta ,PP-P,04/08/2008,01,Pelicano,0
La Pinta ,PP-P,04/08/2008,01,Pampano,1
La Pinta ,PP-P,04/08/2008,01,Pulpo,0
La Pinta ,PP-P,04/08/2008,01,Sierra,0
La Pinta ,PP-P,04/08/2008,01,Tiburon,1
La Pinta ,PP-P,04/08/2008,01,Tortuga,0
La Pinta ,PP-P,04/08/2008,01,Vibora de cascabel,0
La Pinta ,PP-P,04/08/2008,01,Deditos-Batis,0
La Pinta ,PP-P,04/08/2008,01,Sarcocornia pacifica,1
La Pinta ,PP-P,04/08/2008,01,Batis maritima,0
La Pinta ,PP-P,04/08/2008,01,Bichi,1
La Pinta ,PP-P,04/09/2008,02,Aguila,0
La Pinta ,PP-P,04/09/2008,02,Almeja chione,1
La Pinta ,PP-P,04/09/2008,02,Anchoa,0
La Pinta ,PP-P,04/09/2008,02,Angel,1
La Pinta ,PP-P,04/09/2008,02,Anguila,0
La Pinta ,PP-P,04/09/2008,02,Baqueta,0
La Pinta ,PP-P,04/09/2008,02,Baya,0
La Pinta ,PP-P,04/09/2008,02,Bocadulce,0
La Pinta ,PP-P,04/09/2008,02,Botete,1
La Pinta ,PP-P,04/09/2008,02,Buho,0
La Pinta ,PP-P,04/09/2008,02,Cabrilla,0
La Pinta ,PP-P,04/09/2008,02,Callo de hacha,1
La Pinta ,PP-P,04/09/2008,02,Camaron azul,1
La Pinta ,PP-P,04/09/2008,02,Camaron cafe,0
La Pinta ,PP-P,04/09/2008,02,Camaron fantasma,0
La Pinta ,PP-P,04/09/2008,02,Cangrejo violinista,0
La Pinta ,PP-P,04/09/2008,02,Caracol,0
La Pinta ,PP-P,04/09/2008,02,Caracol burro,1
La Pinta ,PP-P,04/09/2008,02,Caracol chino,1
La Pinta ,PP-P,04/09/2008,02,Cochi,1
La Pinta ,PP-P,04/09/2008,02,Conejo cola blanca,0
La Pinta ,PP-P,04/09/2008,02,Correcaminos,0
La Pinta ,PP-P,04/09/2008,02,Coyote,1
La Pinta ,PP-P,04/09/2008,02,Curbina plateada,0
La Pinta ,PP-P,04/09/2008,02,Delfin,0
La Pinta ,PP-P,04/09/2008,02,Escuela de peces,1
La Pinta ,PP-P,04/09/2008,02,Gallito marino,1
La Pinta ,PP-P,04/09/2008,02,Garza azul,1
La Pinta ,PP-P,04/09/2008,02,Gaviota,0
La Pinta ,PP-P,04/09/2008,02,Gobidos,0
La Pinta ,PP-P,04/09/2008,02,Guitarra,0
La Pinta ,PP-P,04/09/2008,02,Jaiba,1
La Pinta ,PP-P,04/09/2008,02,Lenguado,0
La Pinta ,PP-P,04/09/2008,02,Lisa,1
La Pinta ,PP-P,04/09/2008,02,Manta arenera,1
La Pinta ,PP-P,04/09/2008,02,Manta mariposa,0
La Pinta ,PP-P,04/09/2008,02,Mojarra,1
La Pinta ,PP-P,04/09/2008,02,Ostion,0
La Pinta ,PP-P,04/09/2008,02,Ostrero,1
La Pinta ,PP-P,04/09/2008,02,Pajarito piquilargo,1
La Pinta ,PP-P,04/09/2008,02,Pato,0
La Pinta ,PP-P,04/09/2008,02,Pelicano,0
La Pinta ,PP-P,04/09/2008,02,Pampano,1
La Pinta ,PP-P,04/09/2008,02,Pulpo,1
La Pinta ,PP-P,04/09/2008,02,Sierra,1
La Pinta ,PP-P,04/09/2008,02,Tiburon,0
La Pinta ,PP-P,04/09/2008,02,Tortuga,0
La Pinta ,PP-P,04/09/2008,02,Vibora de cascabel,1
La Pinta ,PP-P,04/09/2008,02,Deditos-Batis,0
La Pinta ,PP-P,04/09/2008,02,Sarcocornia pacifica,1
La Pinta ,PP-P,04/09/2008,02,Batis maritima,0
La Pinta ,PP-P,04/09/2008,02,Bichi,1
Almejas ,PP-P,05/29/2008,03,Aguila,0
Almejas ,PP-P,05/29/2008,03,Almeja chione,0
Almejas ,PP-P,05/29/2008,03,Anchoa,1
Almejas ,PP-P,05/29/2008,03,Angel,0
Almejas ,PP-P,05/29/2008,03,Anguila,0
Almejas ,PP-P,05/29/2008,03,Baqueta,1
Almejas ,PP-P,05/29/2008,03,Baya,0
Almejas ,PP-P,05/29/2008,03,Bocadulce,1
Almejas ,PP-P,05/29/2008,03,Botete,1
Almejas ,PP-P,05/29/2008,03,Buho,0
Almejas ,PP-P,05/29/2008,03,Cabrilla,1
Almejas ,PP-P,05/29/2008,03,Callo de hacha,0
Almejas ,PP-P,05/29/2008,03,Camaron azul,0
Almejas ,PP-P,05/29/2008,03,Camaron cafe,0
Almejas ,PP-P,05/29/2008,03,Camaron fantasma,0
Almejas ,PP-P,05/29/2008,03,Cangrejo violinista,1
Almejas ,PP-P,05/29/2008,03,Caracol,0
Almejas ,PP-P,05/29/2008,03,Caracol burro,1
Almejas ,PP-P,05/29/2008,03,Caracol chino,1
Almejas ,PP-P,05/29/2008,03,Cochi,1
Almejas ,PP-P,05/29/2008,03,Conejo cola blanca,1
Almejas ,PP-P,05/29/2008,03,Correcaminos,0
Almejas ,PP-P,05/29/2008,03,Coyote,1
Almejas ,PP-P,05/29/2008,03,Curbina plateada,0
Almejas ,PP-P,05/29/2008,03,Delfin,0
Almejas ,PP-P,05/29/2008,03,Escuela de peces,1
Almejas ,PP-P,05/29/2008,03,Gallito marino,1
Almejas ,PP-P,05/29/2008,03,Garza azul,0
Almejas ,PP-P,05/29/2008,03,Gaviota,1
Almejas ,PP-P,05/29/2008,03,Gobidos,0
Almejas ,PP-P,05/29/2008,03,Guitarra,0
Almejas ,PP-P,05/29/2008,03,Jaiba,1
Almejas ,PP-P,05/29/2008,03,Lenguado,0
Almejas ,PP-P,05/29/2008,03,Lisa,1
Almejas ,PP-P,05/29/2008,03,Manta arenera,1
Almejas ,PP-P,05/29/2008,03,Manta mariposa,0
Almejas ,PP-P,05/29/2008,03,Mojarra,0
Almejas ,PP-P,05/29/2008,03,Ostion,0
Almejas ,PP-P,05/29/2008,03,Ostrero,1
Almejas ,PP-P,05/29/2008,03,Pajarito piquilargo,0
Almejas ,PP-P,05/29/2008,03,Pato,0
Almejas ,PP-P,05/29/2008,03,Pelicano,1
Almejas ,PP-P,05/29/2008,03,Pampano,1
Almejas ,PP-P,05/29/2008,03,Pulpo,0
Almejas ,PP-P,05/29/2008,03,Sierra,1
Almejas ,PP-P,05/29/2008,03,Tiburon,0
Almejas ,PP-P,05/29/2008,03,Tortuga,1
Almejas ,PP-P,05/29/2008,03,Vibora de cascabel,1
Almejas ,PP-P,05/29/2008,03,Deditos-Batis,0
Almejas ,PP-P,05/29/2008,03,Sarcocornia pacifica,0
Almejas ,PP-P,05/29/2008,03,Batis maritima,0
Almejas ,PP-P,05/29/2008,03,Bichi,0
La Salina ,PP-P,04/22/2008,04,Aguila,0
La Salina ,PP-P,04/22/2008,04,Almeja chione,1
La Salina ,PP-P,04/22/2008,04,Anchoa,0
La Salina ,PP-P,04/22/2008,04,Angel,0
La Salina ,PP-P,04/22/2008,04,Anguila,0
La Salina ,PP-P,04/22/2008,04,Baqueta,1
La Salina ,PP-P,04/22/2008,04,Baya,1
La Salina ,PP-P,04/22/2008,04,Bocadulce,0
La Salina ,PP-P,04/22/2008,04,Botete,0
La Salina ,PP-P,04/22/2008,04,Buho,0
La Salina ,PP-P,04/22/2008,04,Cabrilla,0
La Salina ,PP-P,04/22/2008,04,Callo de hacha,0
La Salina ,PP-P,04/22/2008,04,Camaron azul,1
La Salina ,PP-P,04/22/2008,04,Camaron cafe,0
La Salina ,PP-P,04/22/2008,04,Camaron fantasma,0
La Salina ,PP-P,04/22/2008,04,Cangrejo violinista,1
La Salina ,PP-P,04/22/2008,04,Caracol,0
La Salina ,PP-P,04/22/2008,04,Caracol burro,0
La Salina ,PP-P,04/22/2008,04,Caracol chino,1
La Salina ,PP-P,04/22/2008,04,Cochi,0
La Salina ,PP-P,04/22/2008,04,Conejo cola blanca,1
La Salina ,PP-P,04/22/2008,04,Correcaminos,1
La Salina ,PP-P,04/22/2008,04,Coyote,1
La Salina ,PP-P,04/22/2008,04,Curbina plateada,1
La Salina ,PP-P,04/22/2008,04,Delfin,0
La Salina ,PP-P,04/22/2008,04,Escuela de peces,0
La Salina ,PP-P,04/22/2008,04,Gallito marino,1
La Salina ,PP-P,04/22/2008,04,Garza azul,0
La Salina ,PP-P,04/22/2008,04,Gaviota,1
La Salina ,PP-P,04/22/2008,04,Gobidos,0
La Salina ,PP-P,04/22/2008,04,Guitarra,0
La Salina ,PP-P,04/22/2008,04,Jaiba,1
La Salina ,PP-P,04/22/2008,04,Lenguado,1
La Salina ,PP-P,04/22/2008,04,Lisa,1
La Salina ,PP-P,04/22/2008,04,Manta arenera,1
La Salina ,PP-P,04/22/2008,04,Manta mariposa,1
La Salina ,PP-P,04/22/2008,04,Mojarra,0
La Salina ,PP-P,04/22/2008,04,Ostion,0
La Salina ,PP-P,04/22/2008,04,Ostrero,0
La Salina ,PP-P,04/22/2008,04,Pajarito piquilargo,0
La Salina ,PP-P,04/22/2008,04,Pato,0
La Salina ,PP-P,04/22/2008,04,Pelicano,1
La Salina ,PP-P,04/22/2008,04,Pampano,1
La Salina ,PP-P,04/22/2008,04,Pulpo,0
La Salina ,PP-P,04/22/2008,04,Sierra,1
La Salina ,PP-P,04/22/2008,04,Tiburon,1
La Salina ,PP-P,04/22/2008,04,Tortuga,1
La Salina ,PP-P,04/22/2008,04,Vibora de cascabel,1
La Salina ,PP-P,04/22/2008,04,Deditos-Batis,0
La Salina ,PP-P,04/22/2008,04,Sarcocornia pacifica,0
La Salina ,PP-P,04/22/2008,04,Batis maritima,0
La Salina ,PP-P,04/22/2008,04,Bichi,1
La Cholla,PP-P,05/16/2008,05,Aguila,0
La Cholla,PP-P,05/16/2008,05,Almeja chione,1
La Cholla,PP-P,05/16/2008,05,Anchoa,0
La Cholla,PP-P,05/16/2008,05,Angel,0
La Cholla,PP-P,05/16/2008,05,Anguila,0
La Cholla,PP-P,05/16/2008,05,Baqueta,0
La Cholla,PP-P,05/16/2008,05,Baya,0
La Cholla,PP-P,05/16/2008,05,Bocadulce,0
La Cholla,PP-P,05/16/2008,05,Botete,0
La Cholla,PP-P,05/16/2008,05,Buho,1
La Cholla,PP-P,05/16/2008,05,Cabrilla,0
La Cholla,PP-P,05/16/2008,05,Callo de hacha,0
La Cholla,PP-P,05/16/2008,05,Camaron azul,0
La Cholla,PP-P,05/16/2008,05,Camaron cafe,0
La Cholla,PP-P,05/16/2008,05,Camaron fantasma,0
La Cholla,PP-P,05/16/2008,05,Cangrejo violinista,0
La Cholla,PP-P,05/16/2008,05,Caracol,0
La Cholla,PP-P,05/16/2008,05,Caracol burro,1
La Cholla,PP-P,05/16/2008,05,Caracol chino,1
